cvegeo,ids,area_km2,densidad_pob,ids_norm,bajo_desarrollo_norm,grado_ids,grado_ids_num,grado_ids_norm,poblacion_ids,pob_nbi,prop_nbi,prop_nbi_norm
9.01202E+11,0.4661,#N/D,#N/D,0.314846084,0.685153916,Muy bajo,1,0,103,102,0.990291262,0.989614254
9.01202E+11,0.5322,#N/D,#N/D,0.40070139,0.59929861,Muy bajo,1,0,1036,1001,0.966216216,0.963860412
9.01202E+11,0.4312,#N/D,#N/D,0.269515521,0.730484479,Muy bajo,1,0,35,35,1,1
9.01202E+11,0.619,#N/D,#N/D,0.513443304,0.486556696,Muy bajo,1,0,748,705,0.942513369,0.938504723
9.01202E+11,0.5291,#N/D,#N/D,0.396674893,0.603325107,Muy bajo,1,0,270,265,0.981481481,0.980190152
9.01202E+11,0.6074,#N/D,#N/D,0.498376413,0.501623587,Muy bajo,1,0,18,16,0.888888889,0.881140911
9.01202E+11,0.564,#N/D,#N/D,0.442005455,0.557994545,Muy bajo,1,0,65,65,1,1
9.01202E+11,0.5894,#N/D,#N/D,0.474996753,0.525003247,Muy bajo,1,0,233,225,0.965665236,0.963271011
9.01202E+11,0.7328,#N/D,#N/D,0.661254708,0.338745292,Bajo,2,0.25,185,150,0.810810811,0.797618308
9.01202E+11,0.6969,#N/D,#N/D,0.614625276,0.385374724,Muy bajo,1,0,111,97,0.873873874,0.865078872
9.01202E+11,0.622,#N/D,#N/D,0.517339914,0.482660086,Muy bajo,1,0,20,16,0.8,0.78605364
9.01202E+11,0.3398,#N/D,#N/D,0.150798805,0.849201195,Muy bajo,1,0,49,49,1,1
9.01202E+11,0.6173,#N/D,#N/D,0.511235225,0.488764775,Muy bajo,1,0,667,629,0.943028486,0.939055759
9.01202E+11,0.4525,#N/D,#N/D,0.297181452,0.702818548,Muy bajo,1,0,34,34,1,1
9.01203E+11,0.5723,#N/D,#N/D,0.452786076,0.547213924,Muy bajo,1,0,18,18,1,1
9.01203E+11,0.674,#N/D,#N/D,0.584881153,0.415118847,Muy bajo,1,0,65,61,0.938461538,0.934170351
9.01203E+11,0.4875,#N/D,#N/D,0.342641902,0.657358098,Muy bajo,1,0,121,115,0.950413223,0.946955448
9.01203E+11,0.6715,#N/D,#N/D,0.581633978,0.418366022,Muy bajo,1,0,44,35,0.795454545,0.781191223
9.01203E+11,0.6099,#N/D,#N/D,0.501623587,0.498376413,Muy bajo,1,0,524,485,0.925572519,0.920382557
9.01203E+11,0.5479,#N/D,#N/D,0.421093649,0.578906351,Muy bajo,1,0,54,50,0.925925926,0.920760607
9.01203E+11,0.7559,#N/D,#N/D,0.691258605,0.308741395,Bajo,2,0.25,21,13,0.619047619,0.592483124
9.01203E+11,0.5666,#N/D,#N/D,0.445382517,0.554617483,Muy bajo,1,0,924,884,0.956709957,0.953691264
9.01203E+11,0.4861,#N/D,#N/D,0.340823484,0.659176516,Muy bajo,1,0,31,31,1,1
9.01203E+11,0.494,#N/D,#N/D,0.351084556,0.648915444,Muy bajo,1,0,793,791,0.997477932,0.997302064
9.01203E+11,0.4848,#N/D,#N/D,0.339134953,0.660865047,Muy bajo,1,0,49,48,0.979591837,0.978168739
9.01203E+11,0.5596,#N/D,#N/D,0.436290427,0.563709573,Muy bajo,1,0,16,16,1,1
9.01203E+11,0.4372,#N/D,#N/D,0.277308741,0.722691259,Muy bajo,1,0,69,67,0.971014493,0.968993281
9.01203E+11,0.6121,#N/D,#N/D,0.504481101,0.495518899,Muy bajo,1,0,219,203,0.926940639,0.921846078
9.01203E+11,0.6282,#N/D,#N/D,0.525392908,0.474607092,Muy bajo,1,0,323,311,0.962848297,0.960257642
9.01203E+11,0.5831,#N/D,#N/D,0.466813872,0.533186128,Muy bajo,1,0,96,96,1,1
9.01203E+11,0.5827,#N/D,#N/D,0.466294324,0.533705676,Muy bajo,1,0,51,51,1,1
9.01203E+11,0.6223,#N/D,#N/D,0.517729575,0.482270425,Muy bajo,1,0,15,15,1,1
9.01203E+11,0.341,#N/D,#N/D,0.152357449,0.847642551,Muy bajo,1,0,5,5,1,1
9.01203E+11,0.5966,#N/D,#N/D,0.484348617,0.515651383,Muy bajo,1,0,20,17,0.85,0.83954023
9.01203E+11,0.5652,#N/D,#N/D,0.443564099,0.556435901,Muy bajo,1,0,92,87,0.945652174,0.941862402
9.01203E+11,0.3576,#N/D,#N/D,0.173918691,0.826081309,Muy bajo,1,0,10,10,1,1
9.01203E+11,0.6015,#N/D,#N/D,0.49071308,0.50928692,Muy bajo,1,0,376,370,0.984042553,0.982929812
9.01203E+11,0.529,#N/D,#N/D,0.396545006,0.603454994,Muy bajo,1,0,20,20,1,1
9.01203E+11,0.8191,#N/D,#N/D,0.773347188,0.226652812,Medio,3,0.5,7,5,0.714285714,0.694362343
9.01203E+11,0.7488,#N/D,#N/D,0.682036628,0.317963372,Bajo,2,0.25,10,9,0.9,0.89302682
9.01203E+11,0.5609,#N/D,#N/D,0.437978958,0.562021042,Muy bajo,1,0,156,146,0.935897436,0.931427449
9.01204E+11,0.517,#N/D,#N/D,0.380958566,0.619041434,Muy bajo,1,0,108,105,0.972222222,0.970285228
9.01204E+11,0.4909,#N/D,#N/D,0.347058059,0.652941941,Muy bajo,1,0,128,125,0.9765625,0.974928161
9.01204E+11,0.736,#N/D,#N/D,0.665411092,0.334588908,Bajo,2,0.25,80,71,0.8875,0.879655172
9.01204E+11,0.7488,#N/D,#N/D,0.682036628,0.317963372,Bajo,2,0.25,34,26,0.764705882,0.7482984
9.01204E+11,0.3712,#N/D,#N/D,0.191583323,0.808416677,Muy bajo,1,0,8,8,1,1
9.01204E+11,0.3924,#N/D,#N/D,0.219119366,0.780880634,Muy bajo,1,0,33,33,1,1
9.01204E+11,0.6222,#N/D,#N/D,0.517599688,0.482400312,Muy bajo,1,0,190,170,0.894736842,0.887396653
9.01204E+11,0.4457,#N/D,#N/D,0.288349136,0.711650864,Muy bajo,1,0,6,6,1,1
9.01204E+11,0.6925,#N/D,#N/D,0.608910248,0.391089752,Muy bajo,1,0,9,5,0.555555556,0.524563644
9.01204E+11,0.5411,#N/D,#N/D,0.412261333,0.587738667,Muy bajo,1,0,12,12,1,1
9.01204E+11,0.6253,#N/D,#N/D,0.521626185,0.478373815,Muy bajo,1,0,43,42,0.976744186,0.975122516
9.01204E+11,0.5686,#N/D,#N/D,0.447980257,0.552019743,Muy bajo,1,0,89,87,0.97752809,0.975961083
9.01204E+11,0.5355,#N/D,#N/D,0.404987661,0.595012339,Muy bajo,1,0,234,217,0.927350427,0.922284442
9.01204E+11,0.4876,#N/D,#N/D,0.342771789,0.657228211,Muy bajo,1,0,43,43,1,1
9.01204E+11,0.4447,#N/D,#N/D,0.287050266,0.712949734,Muy bajo,1,0,126,125,0.992063492,0.991510065
9.01204E+11,0.5549,#N/D,#N/D,0.430185738,0.569814262,Muy bajo,1,0,89,84,0.943820225,0.939902708
9.01204E+11,0.4257,#N/D,#N/D,0.262371737,0.737628263,Muy bajo,1,0,49,49,1,1
9.01204E+11,0.6348,#N/D,#N/D,0.53396545,0.46603455,Muy bajo,1,0,43,43,1,1
9.01204E+11,0.6331,#N/D,#N/D,0.531757371,0.468242629,Muy bajo,1,0,43,41,0.953488372,0.950245033
9.01204E+11,0.5605,#N/D,#N/D,0.43745941,0.56254059,Muy bajo,1,0,311,294,0.945337621,0.941525914
9.01204E+11,0.4685,#N/D,#N/D,0.317963372,0.682036628,Muy bajo,1,0,160,159,0.99375,0.993314176
9.01204E+11,0.6673,#N/D,#N/D,0.576178725,0.423821275,Muy bajo,1,0,843,760,0.901542112,0.894676466
9.01204E+11,0.4829,#N/D,#N/D,0.3366671,0.6633329,Muy bajo,1,0,239,234,0.979079498,0.977620674
9.01204E+11,0.6393,#N/D,#N/D,0.539810365,0.460189635,Muy bajo,1,0,10,10,1,1
9.01204E+11,0.6531,#N/D,#N/D,0.557734771,0.442265229,Muy bajo,1,0,106,90,0.849056604,0.838531049
9.01204E+11,0.5819,#N/D,#N/D,0.465255228,0.534744772,Muy bajo,1,0,54,49,0.907407407,0.900950759
9.01204E+11,0.3585,#N/D,#N/D,0.175087674,0.824912326,Muy bajo,1,0,38,38,1,1
9.01204E+11,0.5357,#N/D,#N/D,0.405247435,0.594752565,Muy bajo,1,0,41,41,1,1
9.01204E+11,0.47,#N/D,#N/D,0.319911677,0.680088323,Muy bajo,1,0,24,24,1,1
9.01204E+11,0.5598,#N/D,#N/D,0.436550201,0.563449799,Muy bajo,1,0,35,35,1,1
9.01204E+11,0.475,#N/D,#N/D,0.326406027,0.673593973,Muy bajo,1,0,69,69,1,1
9.01204E+11,0.47,#N/D,#N/D,0.319911677,0.680088323,Muy bajo,1,0,165,165,1,1
9.01204E+11,0.7357,#N/D,#N/D,0.665021431,0.334978569,Bajo,2,0.25,10,9,0.9,0.89302682
9.01204E+11,0.4653,#N/D,#N/D,0.313806988,0.686193012,Muy bajo,1,0,141,140,0.992907801,0.99241325
9.01204E+11,0.3005,#N/D,#N/D,0.099753215,0.900246785,Muy bajo,1,0,19,19,1,1
9.01204E+11,0.5492,#N/D,#N/D,0.42278218,0.57721782,Muy bajo,1,0,110,104,0.945454545,0.941650993
9.01204E+11,0.4465,#N/D,#N/D,0.289388232,0.710611768,Muy bajo,1,0,91,88,0.967032967,0.964734116
9.013E+11,0.815,0.764350932,1.066264154,0.768021821,0.231978179,Medio,3,0.5,6391,4283,0.670161164,0.647160908
9.013E+11,0.9105,0.440898276,2.0651022,0.892063904,0.107936096,Alto,4,0.75,2075,783,0.377349398,0.33393085
9.013E+11,0.9638,0.261876135,3.680365908,0.961293675,0.038706325,Muy alto,5,1,2935,687,0.23407155,0.18066198
9.013E+11,0.5335,0.935627374,0.570205634,0.402389921,0.597610079,Muy bajo,1,0,197,194,0.984771574,0.983709668
9.013E+11,0.8498,1.160382591,0.732344665,0.813222496,0.186777504,Medio,3,0.5,8185,4610,0.563225412,0.532768334
9.013E+11,0.8858,0.286210245,3.094927646,0.859981816,0.140018184,Alto,4,0.75,2219,1073,0.483551149,0.447538241
9.013E+11,0.564,0.891817216,0.632416587,0.442005455,0.557994545,Muy bajo,1,0,6972,6636,0.951807229,0.94844666
9.013E+11,0.8181,0.217181584,3.766893977,0.772048318,0.227951682,Medio,3,0.5,3209,2173,0.677157993,0.654645639
9.013E+11,0.747,0.236392311,3.160001251,0.679698662,0.320301338,Bajo,2,0.25,3248,2556,0.786945813,0.772089161
9.013E+11,0.8937,0.557387222,1.603373677,0.870242889,0.129757111,Alto,4,0.75,3947,1661,0.420825944,0.380439094
9.013E+11,0.9608,0.391814377,2.452181582,0.957397065,0.042602935,Muy alto,5,1,537,148,0.275605214,0.225091861
090130001018A,0.9559,0.06566997,14.55612046,0.951032602,0.048967398,Muy alto,5,1,1211,342,0.28241123,0.232372473
9.013E+11,0.945,0.046272456,20.42251666,0.936874919,0.063125081,Muy alto,5,1,757,249,0.328929987,0.282135066
9.013E+11,0.9252,0.227769649,4.061998627,0.911157293,0.088842707,Alto,4,0.75,2832,997,0.352048023,0.306865164
9.013E+11,0.7951,0.382551909,2.078410749,0.742174308,0.257825692,Medio,3,0.5,4459,3164,0.709576138,0.689324359
9.013E+11,0.8019,0.232876825,3.44345127,0.751006624,0.248993376,Medio,3,0.5,1893,1406,0.742736397,0.724796943
9.013E+11,0.7982,0.25859191,3.086716832,0.746200805,0.253799195,Medio,3,0.5,2898,2084,0.719116632,0.699530129
9.013E+11,0.7678,0.178147038,4.309922913,0.706715158,0.293284842,Bajo,2,0.25,2269,1701,0.749669458,0.732213458
090130001025A,0.7768,0.228471581,3.399985225,0.718404988,0.281595012,Bajo,2,0.25,3412,2644,0.774912075,0.759216289
9.013E+11,0.6811,0.714259548,0.953574933,0.59410313,0.40589687,Muy bajo,1,0,4542,4045,0.890576838,0.882946564
9.013E+11,0.7586,0.817239632,0.92824671,0.694765554,0.305234446,Bajo,2,0.25,5588,4289,0.767537581,0.751327557
9.013E+11,0.8022,0.899015697,0.892309225,0.751396285,0.248603715,Medio,3,0.5,10232,6899,0.674257232,0.651542602
9.013E+11,0.7845,0.215465449,3.640954981,0.728406287,0.271593713,Medio,3,0.5,874,641,0.733409611,0.714819783
9.013E+11,0.9185,0.296845711,3.094200003,0.902454864,0.097545136,Alto,4,0.75,2022,923,0.456478734,0.418578017
9.013E+11,0.7979,0.781921921,1.020434366,0.745811144,0.254188856,Medio,3,0.5,6016,4155,0.690658245,0.669087287
9.013E+11,0.7267,0.36431196,1.994719031,0.653331602,0.346668398,Bajo,2,0.25,5060,4284,0.846640316,0.835946269
9.013E+11,0.6702,1.946688837,0.344276901,0.579945447,0.420054553,Muy bajo,1,0,11663,10160,0.871130927,0.862144654
9.013E+11,0.7334,0.777161185,0.943690979,0.66203403,0.33796597,Bajo,2,0.25,5072,4178,0.82373817,0.811447116
9.013E+11,0.7345,0.612712649,1.198767483,0.663462787,0.336537213,Bajo,2,0.25,6479,5460,0.842722642,0.831755409
9.013E+11,0.8411,0.337894802,2.489236277,0.801922328,0.198077672,Medio,3,0.5,2488,1540,0.618971061,0.592401227
9.013E+11,0.8829,0.759321156,1.162749113,0.856215093,0.143784907,Alto,4,0.75,2355,1110,0.47133758,0.434472997
9.013E+11,0.8701,0.348097427,2.499587562,0.839589557,0.160410443,Alto,4,0.75,4460,2467,0.553139013,0.521978592
9.013E+11,0.6892,0.391069925,1.762344674,0.604623977,0.395376023,Muy bajo,1,0,938,768,0.818763326,0.806125367
9.013E+11,0.6839,0.25535653,2.678216215,0.597739966,0.402260034,Muy bajo,1,0,1525,1292,0.847213115,0.83655901
9.013E+11,0.7968,0.497177493,1.602646963,0.744382387,0.255617613,Medio,3,0.5,4354,2894,0.66467616,0.641293425
9.013E+11,0.7191,0.77983461,0.922118602,0.64346019,0.35653981,Bajo,2,0.25,6541,5528,0.845130714,0.8343314
9.013E+11,0.737,0.462496842,1.593524395,0.666709962,0.333290038,Bajo,2,0.25,6719,5688,0.846554547,0.835854519
9.013E+11,0.7656,0.053331402,14.35551976,0.703857644,0.296142356,Bajo,2,0.25,534,398,0.745318352,0.727558942
9.013E+11,0.753,0.795901206,0.946097323,0.687491882,0.312508118,Bajo,2,0.25,6759,5246,0.776150318,0.760540877
9.013E+11,0.7104,1.192102588,0.595921867,0.632160021,0.367839979,Bajo,2,0.25,6406,5450,0.850764908,0.840358476
9.013E+11,0.7857,0.313580526,2.505576514,0.729964931,0.270035069,Medio,3,0.5,3152,2382,0.75571066,0.738675924
9.013E+11,0.7869,0.289690523,2.716347058,0.731523574,0.268476426,Medio,3,0.5,2924,2201,0.752735978,0.735493813
090130001057A,0.7086,0.04837946,14.6467115,0.629822055,0.370177945,Bajo,2,0.25,268,212,0.791044776,0.776473952
9.013E+11,0.7377,0.639831454,1.152959886,0.667619171,0.332380829,Bajo,2,0.25,1579,1277,0.808739709,0.795402784
9.013E+11,0.7196,0.791951376,0.908641644,0.644109625,0.355890375,Bajo,2,0.25,5793,4920,0.84930088,0.838792359
090130001064A,0.7846,0.570661579,1.374895435,0.728536174,0.271463826,Medio,3,0.5,3108,2321,0.746782497,0.729125184
9.013E+11,0.732,0.866439892,0.844836448,0.660215612,0.339784388,Bajo,2,0.25,3707,3045,0.821418937,0.808966158
9.013E+11,0.6502,0.751068538,0.865699955,0.553968048,0.446031952,Muy bajo,1,0,3845,3559,0.925617685,0.920430873
9.013E+11,0.6921,0.447791736,1.545584576,0.6083907,0.3916093,Muy bajo,1,0,4903,4088,0.83377524,0.822184088
9.013E+11,0.7069,1.850791399,0.381944719,0.627613976,0.372386024,Muy bajo,1,0,11390,9657,0.84784899,0.837239226
9.013E+11,0.5766,0.264539195,2.179639205,0.458371217,0.541628783,Muy bajo,1,0,913,882,0.966046002,0.963678329
090130001071A,0.7259,0.247630629,2.931382126,0.652292506,0.347707494,Bajo,2,0.25,690,552,0.8,0.78605364
9.013E+11,0.5776,0.325552256,1.774215936,0.459670087,0.540329913,Muy bajo,1,0,929,893,0.961248654,0.958546453
9.013E+11,0.5902,0.474005798,1.245132449,0.476035849,0.523964151,Muy bajo,1,0,2828,2746,0.971004243,0.968982317
9.013E+11,0.7124,0.538689434,1.322468857,0.634757761,0.365242239,Bajo,2,0.25,6679,5606,0.839347208,0.828144599
9.013E+11,0.6702,1.16852469,0.573543722,0.579945447,0.420054553,Muy bajo,1,0,4381,3929,0.896827208,0.889632784
9.013E+11,0.6749,0.478127961,1.411546814,0.586050136,0.413949864,Muy bajo,1,0,1526,1355,0.887942333,0.88012835
9.013E+11,0.7402,0.35909337,2.06130233,0.670866346,0.329133654,Bajo,2,0.25,2093,1772,0.846631629,0.835936977
9.013E+11,0.5888,0.351494703,1.675131927,0.474217431,0.525782569,Muy bajo,1,0,872,822,0.94266055,0.938662167
9.013E+11,0.695,0.721642419,0.963080858,0.612157423,0.387842577,Muy bajo,1,0,4142,3521,0.850072429,0.839617709
9.013E+11,0.6903,0.623170956,1.107721715,0.606052734,0.393947266,Muy bajo,1,0,3419,2976,0.87042995,0.861394797
9.013E+11,0.7069,0.177081903,3.991938128,0.627613976,0.372386024,Muy bajo,1,0,745,657,0.881879195,0.873642418
9.013E+11,0.6889,1.317537664,0.522869303,0.604234316,0.395765684,Muy bajo,1,0,1230,1083,0.880487805,0.872154004
9.013E+11,0.605,0.861052544,0.702628433,0.495259125,0.504740875,Muy bajo,1,0,2456,2376,0.96742671,0.965155316
9.013E+11,0.6402,0.320897404,1.995030163,0.540979348,0.459020652,Muy bajo,1,0,2152,1985,0.92239777,0.916986426
9.013E+11,0.6376,0.305605034,2.086353069,0.537602286,0.462397714,Muy bajo,1,0,2122,2001,0.942978322,0.939002098
9.013E+11,0.646,0.778051219,0.83027953,0.548512794,0.451487206,Muy bajo,1,0,1150,1051,0.913913043,0.907910045
090130001089A,0.5598,0.447055993,1.252192137,0.436550201,0.563449799,Muy bajo,1,0,864,798,0.923611111,0.918284376
9.013E+11,0.8146,0.886258926,0.91914448,0.767502273,0.232497727,Medio,3,0.5,1726,1081,0.626303592,0.600245069
9.013E+11,0.7568,0.427736791,1.769312383,0.692427588,0.307572412,Bajo,2,0.25,5374,4320,0.803870488,0.790194023
9.013E+11,0.6965,0.693225345,1.004723796,0.614105728,0.385894272,Muy bajo,1,0,8236,7438,0.903108305,0.896351873
9.013E+11,0.8356,0.238771542,3.499579525,0.794778543,0.205221457,Medio,3,0.5,2084,1189,0.570537428,0.54059023
9.013E+11,0.7489,0.264053144,2.836171497,0.682166515,0.317833485,Bajo,2,0.25,4124,3162,0.766731329,0.750465084
9.013E+11,0.9041,0.459028118,1.969596119,0.883751137,0.116248863,Alto,4,0.75,3975,1635,0.411320755,0.370271091
090130001107A,0.8689,0.593020463,1.465210821,0.838030913,0.161969087,Alto,4,0.75,3198,1648,0.515322076,0.481524612
9.013E+11,0.7461,0.166483659,4.481520914,0.678529679,0.321470321,Bajo,2,0.25,2932,2397,0.817530696,0.804806783
9.013E+11,0.6988,0.419113617,1.667328313,0.617093129,0.382906871,Muy bajo,1,0,2828,2438,0.862093352,0.852476873
9.013E+11,0.6377,0.810677254,0.78662624,0.537732173,0.462267827,Muy bajo,1,0,4777,4352,0.911032028,0.904828132
9.013E+11,0.7327,0.141588624,5.174850766,0.661124821,0.338875179,Bajo,2,0.25,2839,2352,0.828460726,0.816498983
9.013E+11,0.7887,0.189244371,4.167627274,0.73386154,0.26613846,Medio,3,0.5,2493,1830,0.734055355,0.715510556
9.013E+11,0.6683,0.679372475,0.983701908,0.577477594,0.422522406,Muy bajo,1,0,3999,3492,0.873218305,0.864377589
090130001114A,0.6344,1.184243489,0.535700644,0.533445902,0.466554098,Muy bajo,1,0,6309,5749,0.911237914,0.905048374
9.013E+11,0.6821,0.97285101,0.70113511,0.595402,0.404598,Muy bajo,1,0,7434,6477,0.871267151,0.862290378
9.013E+11,0.628,2.175772061,0.288633176,0.525133134,0.474866866,Muy bajo,1,0,11583,10679,0.921954589,0.916512342
9.013E+11,0.7346,0.511407899,1.436426776,0.663592674,0.336407326,Bajo,2,0.25,5679,4651,0.818982215,0.806359519
9.013E+11,0.7335,0.78015365,0.940199408,0.662163917,0.337836083,Bajo,2,0.25,6147,5091,0.828208882,0.816229578
9.013E+11,0.7029,0.867205366,0.810534653,0.622418496,0.377581504,Muy bajo,1,0,9743,8535,0.876013548,0.86736775
9.013E+11,0.727,0.080482929,9.03297148,0.653721263,0.346278737,Bajo,2,0.25,698,593,0.849570201,0.83908046
090130001121A,0.7298,0.273442508,2.668933977,0.657358098,0.342641902,Bajo,2,0.25,7165,5864,0.818422889,0.80576119
9.013E+11,0.7934,0.438659568,1.808691881,0.739966229,0.260033771,Medio,3,0.5,6650,4715,0.709022556,0.688732175
9.013E+11,0.8395,0.263115981,3.190608172,0.799844136,0.200155864,Medio,3,0.5,4176,2653,0.635296935,0.609865533
9.013E+11,0.8694,0.857892249,1.013413982,0.838680348,0.161319652,Alto,4,0.75,46,23,0.5,0.4651341
9.013E+11,0.9153,0.250838792,3.648957139,0.89829848,0.10170152,Alto,4,0.75,2960,1221,0.4125,0.371532567
9.013E+11,0.2237,3.315778161,0.06746531,0,1,Muy bajo,1,0,55,55,1,1
9.013E+11,0.6171,0.305203612,2.02192889,0.510975451,0.489024549,Muy bajo,1,0,2145,1980,0.923076923,0.917712938
9.013E+11,0.7066,0.128878384,5.482688253,0.627224315,0.372775685,Muy bajo,1,0,1202,978,0.813643927,0.800648982
9.013E+11,0.724,0.699546551,1.034956142,0.649824653,0.350175347,Bajo,2,0.25,4834,4091,0.846297062,0.83557908
9.013E+11,0.6874,0.637659589,1.078004646,0.602286011,0.397713989,Muy bajo,1,0,8294,7466,0.900168797,0.893207387
9.013E+11,0.8468,0.376678289,2.248072227,0.809325886,0.190674114,Medio,3,0.5,5555,3420,0.615661566,0.588860955
9.013E+11,0.9666,0.133076589,7.263486426,0.96493051,0.03506949,Muy alto,5,1,1516,363,0.23944591,0.186411104
9.013E+11,0.6842,0.724051008,0.944961048,0.598129627,0.401870373,Muy bajo,1,0,5657,5031,0.88934064,0.881624163
9.013E+11,0.7291,0.380488704,1.916219831,0.656448889,0.343551111,Bajo,2,0.25,4372,3590,0.821134492,0.808661878
9.013E+11,0.9195,0.18230953,5.043620041,0.903753734,0.096246266,Alto,4,0.75,2048,797,0.389160156,0.346565194
090130001139A,0.9337,0.115588911,8.07776445,0.922197688,0.077802312,Alto,4,0.75,1705,603,0.353665689,0.308595634
9.013E+11,0.5969,0.283980613,2.101904045,0.484738278,0.515261722,Muy bajo,1,0,3203,3007,0.938807368,0.934540296
9.013E+11,0.6214,0.235966881,2.633420404,0.516560592,0.483439408,Muy bajo,1,0,2202,2033,0.923251589,0.917899785
9.013E+11,0.7314,0.16681335,4.384541171,0.65943629,0.34056371,Bajo,2,0.25,1243,974,0.783588093,0.768497301
9.013E+11,0.5859,0.358831859,1.632798161,0.470450708,0.529549292,Muy bajo,1,0,2318,2183,0.941760138,0.937698968
9.013E+11,0.5581,0.654009892,0.853351007,0.434342122,0.565657878,Muy bajo,1,0,4545,4419,0.972277228,0.970344069
9.013E+11,0.6335,0.578879044,1.094356423,0.532276919,0.467723081,Muy bajo,1,0,2150,1981,0.921395349,0.915914105
090130001146A,0.5976,0.656630588,0.910100765,0.485647487,0.514352513,Muy bajo,1,0,2679,2545,0.949981336,0.946493445
9.013E+11,0.6002,0.268732372,2.233448821,0.489024549,0.510975451,Muy bajo,1,0,1432,1361,0.950418994,0.946961622
9.013E+11,0.5353,0.115130762,4.649495854,0.404727887,0.595272113,Muy bajo,1,0,647,631,0.975270479,0.973546045
9.013E+11,0.5903,0.190211682,3.103384581,0.476165736,0.523834264,Muy bajo,1,0,1890,1859,0.983597884,0.982454134
9.013E+11,0.703,0.290033764,2.423855725,0.622548383,0.377451617,Muy bajo,1,0,838,714,0.85202864,0.84171033
9.013E+11,0.6598,0.155557042,4.241530908,0.5664372,0.4335628,Muy bajo,1,0,420,378,0.9,0.89302682
9.013E+11,0.7349,0.139389406,5.272280173,0.663982335,0.336017665,Bajo,2,0.25,1149,939,0.817232376,0.80448766
9.013E+11,0.6689,0.008804266,75.9745293,0.578256916,0.421743084,Muy bajo,1,0,107,103,0.962616822,0.960010026
9.013E+11,0.5478,0.480666391,1.139667783,0.420963762,0.579036238,Muy bajo,1,0,2470,2454,0.993522267,0.993070563
9.013E+11,0.6223,0.055273349,11.25859053,0.517729575,0.482270425,Muy bajo,1,0,322,306,0.950310559,0.946845625
9.013E+11,0.4429,0.012865738,34.42476568,0.2847123,0.7152877,Muy bajo,1,0,35,35,1,1
9.01301E+11,0.6384,#N/D,#N/D,0.538641382,0.461358618,Muy bajo,1,0,156,148,0.948717949,0.945141959
9.01301E+11,0.552,#N/D,#N/D,0.426419015,0.573580985,Muy bajo,1,0,203,192,0.945812808,0.942034237
9.01301E+11,0.538,#N/D,#N/D,0.408234836,0.591765164,Muy bajo,1,0,30,29,0.966666667,0.964342273
9.01301E+11,0.552,#N/D,#N/D,0.426419015,0.573580985,Muy bajo,1,0,10,10,1,1
9.01301E+11,0.5348,#N/D,#N/D,0.404078452,0.595921548,Muy bajo,1,0,279,275,0.985663082,0.984663343
9.01301E+11,0.5043,#N/D,#N/D,0.364462917,0.635537083,Muy bajo,1,0,607,602,0.991762768,0.991188371
9.01301E+11,0.6449,#N/D,#N/D,0.547084037,0.452915963,Muy bajo,1,0,553,513,0.927667269,0.922623378
9.01301E+11,0.5407,#N/D,#N/D,0.411741785,0.588258215,Muy bajo,1,0,266,264,0.992481203,0.991956904
9.01301E+11,0.7019,#N/D,#N/D,0.621119626,0.378880374,Muy bajo,1,0,101,90,0.891089109,0.883494556
9.01301E+11,0.5293,#N/D,#N/D,0.396934667,0.603065333,Muy bajo,1,0,91,91,1,1
9.01301E+11,0.5659,#N/D,#N/D,0.444473308,0.555526692,Muy bajo,1,0,148,144,0.972972973,0.97108833
9.01301E+11,0.5171,#N/D,#N/D,0.381088453,0.618911547,Muy bajo,1,0,105,105,1,1
9.01301E+11,0.5048,#N/D,#N/D,0.365112352,0.634887648,Muy bajo,1,0,204,203,0.995098039,0.994756217
9.01302E+11,0.5307,#N/D,#N/D,0.398753085,0.601246915,Muy bajo,1,0,48,45,0.9375,0.933141762
9.01302E+11,0.4723,#N/D,#N/D,0.322899078,0.677100922,Muy bajo,1,0,707,703,0.994342291,0.993947769
9.01302E+11,0.66,#N/D,#N/D,0.566696974,0.433303026,Muy bajo,1,0,370,329,0.889189189,0.881462152
9.01302E+11,0.6236,#N/D,#N/D,0.519418106,0.480581894,Muy bajo,1,0,343,314,0.915451895,0.909556203
9.01302E+11,0.7019,#N/D,#N/D,0.621119626,0.378880374,Muy bajo,1,0,207,179,0.8647343,0.855301979
9.01302E+11,0.5175,#N/D,#N/D,0.381608001,0.618391999,Muy bajo,1,0,39,36,0.923076923,0.917712938
9.01302E+11,0.4612,#N/D,#N/D,0.308481621,0.691518379,Muy bajo,1,0,18,18,1,1
9.01302E+11,0.4448,#N/D,#N/D,0.287180153,0.712819847,Muy bajo,1,0,95,95,1,1
9.01302E+11,0.3895,#N/D,#N/D,0.215352643,0.784647357,Muy bajo,1,0,46,46,1,1
9.01302E+11,0.5424,#N/D,#N/D,0.413949864,0.586050136,Muy bajo,1,0,175,172,0.982857143,0.981661741
9.01302E+11,0.5663,#N/D,#N/D,0.444992856,0.555007144,Muy bajo,1,0,53,50,0.943396226,0.939449143
9.01302E+11,0.5292,#N/D,#N/D,0.39680478,0.60319522,Muy bajo,1,0,271,266,0.981549815,0.980263251
9.01302E+11,0.6917,#N/D,#N/D,0.607871152,0.392128848,Muy bajo,1,0,330,276,0.836363636,0.824952978
