cvegeo,ids,ids_norm,bajo_desarrollo_norm,grado_ids,grado_ids_num,grado_ids_norm,poblacion_ids,pob_nbi,prop_nbi,prop_nbi_norm
0901302510620,0.4561,0.301857384075854,0.698142615924146,Muy bajo,1.0,0.0,54.0,54.0,1.0,1.0
0901302520620,0.6376,0.5376022860111702,0.4623977139888298,Muy bajo,1.0,0.0,181.0,173.0,0.9558011049723757,0.9527190364302195
0901302530902,0.5596,0.4362904273282244,0.5637095726717756,Muy bajo,1.0,0.0,71.0,68.0,0.9577464788732394,0.9548000647563541
0901302570620,0.5631,0.44083647226912587,0.5591635277308742,Muy bajo,1.0,0.0,339.0,322.0,0.9498525073746312,0.9463556324099504
0901302580620,0.5846,0.4687621769060917,0.5312378230939083,Muy bajo,1.0,0.0,168.0,163.0,0.9702380952380952,0.968162744024813
0901302610635,0.5148,0.37810105208468636,0.6218989479153136,Muy bajo,1.0,0.0,36.0,35.0,0.9722222222222222,0.9702852277564921
0901302620635,0.4985,0.3569294713599168,0.6430705286400832,Muy bajo,1.0,0.0,44.0,44.0,1.0,1.0
0901302630635,0.467,0.31601506689180414,0.6839849331081959,Muy bajo,1.0,0.0,62.0,62.0,1.0,1.0
0901302640902,0.4423,0.2839329783088713,0.7160670216911287,Muy bajo,1.0,0.0,25.0,25.0,1.0,1.0
0901302650620,0.5911,0.4772048317963371,0.5227951682036629,Muy bajo,1.0,0.0,183.0,169.0,0.9234972677595629,0.9181625944768964
0901302660620,0.5136,0.3765424081049486,0.6234575918950513,Muy bajo,1.0,0.0,135.0,135.0,1.0,1.0
0901302670635,0.4501,0.29406416417716585,0.7059358358228341,Muy bajo,1.0,0.0,225.0,225.0,1.0,1.0
0901302690635,0.5301,0.39797376282634106,0.6020262371736589,Muy bajo,1.0,0.0,200.0,197.0,0.985,0.9839540229885058
0901302700620,0.5823,0.46577477594492794,0.534225224055072,Muy bajo,1.0,0.0,78.0,72.0,0.9230769230769231,0.9177129384025936
0901302711281,0.3975,0.22574360306533317,0.7742563969346669,Muy bajo,1.0,0.0,114.0,114.0,1.0,1.0
0901302730902,0.5736,0.4544746070918301,0.5455253929081699,Muy bajo,1.0,0.0,574.0,568.0,0.9895470383275261,0.9888181344867636
0901302740635,0.5666,0.44538251721002725,0.5546174827899728,Muy bajo,1.0,0.0,12.0,12.0,1.0,1.0
0901302750902,0.4738,0.324847382776984,0.675152617223016,Muy bajo,1.0,0.0,42.0,42.0,1.0,1.0
0901302760620,0.5847,0.46889206390440313,0.5311079360955968,Muy bajo,1.0,0.0,37.0,37.0,1.0,1.0
0901302770635,0.5004,0.3593973243278347,0.6406026756721652,Muy bajo,1.0,0.0,32.0,32.0,1.0,1.0
0901302780620,0.6104,0.5022730224704507,0.4977269775295493,Muy bajo,1.0,0.0,92.0,89.0,0.967391304347826,0.9651174412793603
0901302810902,0.5879,0.47304844785037015,0.5269515521496299,Muy bajo,1.0,0.0,25.0,22.0,0.88,0.871632183908046
0901302820902,0.4682,0.31757371087154174,0.6824262891284583,Muy bajo,1.0,0.0,6.0,6.0,1.0,1.0
0901302830635,0.4537,0.2987400961163787,0.7012599038836214,Muy bajo,1.0,0.0,46.0,45.0,0.9782608695652174,0.9767449608529069
0901302840902,0.5788,0.46122873100402645,0.5387712689959736,Muy bajo,1.0,0.0,75.0,70.0,0.9333333333333333,0.9286845466155811
0901302850620,0.4903,0.3462787374983764,0.6537212625016235,Muy bajo,1.0,0.0,43.0,41.0,0.9534883720930233,0.9502450325224985
0901302860635,0.7473,0.6800883231588517,0.3199116768411483,Bajo,2.0,0.25,9.0,6.0,0.6666666666666666,0.6434227330779054
0901302871281,0.4033,0.23327704896739834,0.7667229510326017,Muy bajo,1.0,0.0,33.0,33.0,1.0,1.0
0901302890902,0.4693,0.3190024678529679,0.6809975321470321,Muy bajo,1.0,0.0,45.0,45.0,1.0,1.0
0901302900620,0.5104,0.3723860241589816,0.6276139758410184,Muy bajo,1.0,0.0,60.0,59.0,0.9833333333333333,0.9821711366538952
0901302910635,0.5146,0.3778412780880633,0.6221587219119367,Muy bajo,1.0,0.0,74.0,74.0,1.0,1.0
0901302920635,0.4187,0.2532796467073646,0.7467203532926354,Muy bajo,1.0,0.0,21.0,21.0,1.0,1.0
0901302930635,0.3853,0.2098973892713339,0.7901026107286662,Muy bajo,1.0,0.0,16.0,16.0,1.0,1.0
0901302940635,0.4102,0.2422392518508897,0.7577607481491103,Muy bajo,1.0,0.0,27.0,27.0,1.0,1.0
0901302951281,0.3356,0.14534355111053382,0.8546564488894661,Muy bajo,1.0,0.0,25.0,25.0,1.0,1.0
0901400010011,0.9383,0.9281724899337576,0.07182751006624244,Alto,4.0,0.75,3741.0,1251.0,0.33440256615878106,0.2879892585116156
0901400010026,0.9553,0.9502532796467074,0.04974672035329264,Muy alto,5.0,1.0,3890.0,1017.0,0.261439588688946,0.20993844123353922
0901400010030,0.9361,0.9253149759709053,0.07468502402909472,Alto,4.0,0.75,5250.0,1849.0,0.35219047619047616,0.30701755154168947
0901400010045,0.9571,0.9525912456163137,0.0474087543836863,Muy alto,5.0,1.0,3279.0,808.0,0.24641659042390973,0.1938678622465732
090140001005A,0.96,0.9563579685673463,0.04364203143265366,Muy alto,5.0,1.0,5424.0,1250.0,0.23045722713864306,0.17679562382034153
0901400010064,0.9464,0.9386933367969866,0.06130666320301337,Muy alto,5.0,1.0,3820.0,1176.0,0.3078534031413613,0.25958877454815354
0901400010079,0.9331,0.9214183660215612,0.07858163397843876,Alto,4.0,0.75,5962.0,2091.0,0.35072123448507214,0.3054458569664067
0901400010083,0.9568,0.9522015846213794,0.04779841537862062,Muy alto,5.0,1.0,4585.0,1158.0,0.2525627044711014,0.2004425558939905
0901400010098,0.9461,0.9383036758020522,0.061696324197947794,Muy alto,5.0,1.0,5911.0,1721.0,0.2911520893249873,0.24172284804420102
0901400010100,0.9433,0.9346668398493311,0.06533316015066892,Muy alto,5.0,1.0,1862.0,595.0,0.31954887218045114,0.27209978970414544
0901400010115,0.9404,0.9309001168982984,0.06909988310170156,Muy alto,5.0,1.0,5021.0,1625.0,0.3236407090221072,0.276476957697212
090140001012A,0.9288,0.915833225094168,0.08416677490583202,Alto,4.0,0.75,5439.0,2083.0,0.38297481154624013,0.33994853403720404
0901400010134,0.948,0.9407715287699701,0.059228471230029944,Muy alto,5.0,1.0,4901.0,1447.0,0.2952458681901653,0.24610209348158682
0901400010149,0.9497,0.942979607741265,0.05702039225873501,Muy alto,5.0,1.0,3268.0,1028.0,0.31456548347613217,0.266768900331556
0901400010153,0.8869,0.8614105728016626,0.13858942719833744,Alto,4.0,0.75,2864.0,1432.0,0.5,0.46513409961685825
0901400010168,0.9187,0.9027146382647097,0.09728536173529034,Alto,4.0,0.75,1638.0,653.0,0.3986568986568987,0.3567241613218625
0901400010172,0.9402,0.9306403429016755,0.06935965709832448,Muy alto,5.0,1.0,1783.0,615.0,0.34492428491306787,0.29924467566179525
0901400010187,0.9283,0.9151837901026108,0.08481620989738925,Alto,4.0,0.75,6496.0,2390.0,0.3679187192118227,0.3238425532718042
0901400010191,0.9624,0.9594752565268216,0.04052474347317836,Muy alto,5.0,1.0,3952.0,911.0,0.2305161943319838,0.17685870290226008
0901400010204,0.9632,0.9605143525133133,0.039485647486686704,Muy alto,5.0,1.0,5830.0,1321.0,0.22658662092624357,0.17265511326669428
0901400010219,0.9683,0.9671385894271983,0.032861410572801675,Muy alto,5.0,1.0,3674.0,785.0,0.21366358192705498,0.15883092748671937
0901400010223,0.9548,0.9496038446551499,0.05039615534485009,Muy alto,5.0,1.0,1037.0,315.0,0.3037608486017358,0.25521083881074574
0901400010238,0.9646,0.9623327704896739,0.03766722951032608,Muy alto,5.0,1.0,6157.0,1382.0,0.2244599642683125,0.17038016101039408
0901400010242,0.9594,0.9555786465774776,0.0444213534225224,Muy alto,5.0,1.0,4190.0,995.0,0.23747016706443913,0.18429758867582915
0901400010257,0.9487,0.9416807377581503,0.05831926224184969,Muy alto,5.0,1.0,7241.0,1986.0,0.2742715094600193,0.22366515494726974
0901400010261,0.951,0.9446681387193141,0.0553318612806859,Muy alto,5.0,1.0,7698.0,2179.0,0.2830605352039491,0.23306705528330496
0901400010276,0.9384,0.9283023769320691,0.07169762306793093,Muy alto,5.0,1.0,4535.0,1624.0,0.358103638368247,0.3133430491663393
0901400010280,0.9265,0.9128458241330042,0.08715417586699581,Alto,4.0,0.75,2385.0,1001.0,0.41970649895178197,0.3792415881507185
0901400010295,0.9384,0.9283023769320691,0.07169762306793093,Muy alto,5.0,1.0,2151.0,761.0,0.35378893537889355,0.30872747416776664
0901400010308,0.9288,0.915833225094168,0.08416677490583202,Alto,4.0,0.75,3727.0,1421.0,0.38127180037563724,0.3381267688309499
0901400010312,0.9402,0.9306403429016755,0.06935965709832448,Muy alto,5.0,1.0,2114.0,739.0,0.34957426679280984,0.3042189091515422
0901400010327,0.9237,0.9092089881802831,0.09079101181971694,Alto,4.0,0.75,1740.0,682.0,0.39195402298850573,0.3495538820628
0901400010331,0.9399,0.930250681906741,0.06974931809325902,Muy alto,5.0,1.0,2561.0,859.0,0.3354158531823506,0.2890732038640318
0901400010346,0.957,0.9524613586180022,0.047538641381997815,Muy alto,5.0,1.0,4931.0,1265.0,0.2565402555262624,0.20469746874686773
0901400010350,0.9602,0.9566177425639694,0.043382257436030636,Muy alto,5.0,1.0,3498.0,848.0,0.24242424242424243,0.18959712063160342
0901400010365,0.9532,0.9475256526821665,0.052474347317833514,Muy alto,5.0,1.0,1675.0,486.0,0.29014925373134326,0.24065008291873963
090140001037A,0.9632,0.9605143525133133,0.039485647486686704,Muy alto,5.0,1.0,2364.0,513.0,0.217005076142132,0.16240543011066383
0901400010384,0.9697,0.9689570074035588,0.031042992596441166,Muy alto,5.0,1.0,3723.0,694.0,0.1864088100993822,0.1296756313400288
0901400010399,0.9709,0.9705156513832964,0.02948434861670357,Muy alto,5.0,1.0,3720.0,685.0,0.18413978494623656,0.1272483829769703
0901400010401,0.9691,0.96817768541369,0.03182231458631002,Muy alto,5.0,1.0,5174.0,981.0,0.18960185543100117,0.13309133347254992
0901400010416,0.9716,0.9714248603714768,0.028575139628523205,Muy alto,5.0,1.0,2826.0,497.0,0.17586694975230008,0.11839866808751795
0901400010420,0.9669,0.9653201714508377,0.034679828549162295,Muy alto,5.0,1.0,5247.0,1098.0,0.20926243567753003,0.15412288138377925
0901400010435,0.9502,0.9436290427328224,0.05637095726717756,Muy alto,5.0,1.0,5352.0,1475.0,0.27559790732436473,0.2250840449232285
090140001044A,0.9554,0.9503831666450189,0.04961683335498113,Muy alto,5.0,1.0,4186.0,1156.0,0.2761586239847109,0.22568386136602028
0901400010454,0.9545,0.9492141836602156,0.050785816339784406,Muy alto,5.0,1.0,1871.0,534.0,0.28540887226082307,0.23557914611196096
0901400010469,0.9168,0.9002467852967917,0.0997532147032083,Alto,4.0,0.75,6889.0,2766.0,0.40150965307011177,0.35977584343745295
0901400010473,0.9313,0.9190804000519548,0.0809195999480452,Alto,4.0,0.75,1867.0,677.0,0.36261381896089984,0.318167732773499
0901400010488,0.9254,0.9114170671515781,0.08858293284842189,Alto,4.0,0.75,10163.0,3751.0,0.36908393190986916,0.3250890183495612
0901400010492,0.9287,0.9157033380958565,0.08429666190414353,Alto,4.0,0.75,3206.0,1262.0,0.3936369307548347,0.3513541420181987
0901400010505,0.9237,0.9092089881802831,0.09079101181971694,Alto,4.0,0.75,2901.0,1091.0,0.3760772147535333,0.332569955399182
090140001051A,0.9098,0.8911546954149889,0.10884530458501107,Alto,4.0,0.75,2778.0,1240.0,0.44636429085673146,0.407758275889653
0901400010524,0.9183,0.9021950902714638,0.09780490972853617,Alto,4.0,0.75,2733.0,1135.0,0.41529454811562383,0.37452198403786274
0901400010539,0.9114,0.8932328873879724,0.10676711261202765,Alto,4.0,0.75,2607.0,1112.0,0.4265439202148063,0.38655579511101124
0901400010543,0.9403,0.930770229899987,0.06922977010001297,Muy alto,5.0,1.0,5440.0,1575.0,0.28952205882352944,0.2399791525805725
0901400010558,0.963,0.9602545785166904,0.03974542148330962,Muy alto,5.0,1.0,2329.0,553.0,0.23744096178617433,0.18426634686091906
0901400010562,0.9611,0.9577867255487724,0.04221327445122758,Muy alto,5.0,1.0,3607.0,844.0,0.23398946492930414,0.18057417091288014
0901400010577,0.9593,0.9554487595791661,0.044551240420833915,Muy alto,5.0,1.0,5650.0,1383.0,0.2447787610619469,0.1921158240938528
0901400010581,0.9785,0.9803870632549682,0.01961293674503184,Muy alto,5.0,1.0,493.0,72.0,0.1460446247464503,0.0864967786559729
0901400010596,0.9564,0.9516820366281336,0.048317963371866446,Muy alto,5.0,1.0,2948.0,653.0,0.22150610583446403,0.16722032470874468
0901400010609,0.9676,0.9662293804390181,0.03377061956098193,Muy alto,5.0,1.0,4095.0,779.0,0.19023199023199022,0.13376540870793746
0901400010613,0.9618,0.9586959345369528,0.04130406546304721,Muy alto,5.0,1.0,5086.0,1276.0,0.25088478175383405,0.19864762860410143
0901400010628,0.9491,0.9422002857513964,0.05779971424860364,Muy alto,5.0,1.0,5007.0,1497.0,0.29898142600359495,0.2500981384682135
0901400010632,0.9517,0.9455773477074945,0.054422652292505536,Muy alto,5.0,1.0,6692.0,1878.0,0.28063359234907354,0.23047087733280205
0901400010647,0.8873,0.8619301207949084,0.13806987920509162,Alto,4.0,0.75,5520.0,2689.0,0.4871376811594203,0.45137486812149485
0901400010651,0.9,0.878425769580465,0.12157423041953497,Alto,4.0,0.75,6268.0,3031.0,0.4835673261008296,0.4475555457752936
0901400010666,0.9358,0.9249253149759709,0.07507468502402914,Alto,4.0,0.75,3395.0,1160.0,0.34167893961708395,0.295773026594214
0901400010670,0.9422,0.9332380828679049,0.06676191713209512,Muy alto,5.0,1.0,6611.0,2071.0,0.31326576917259114,0.26537855460914733
0901400010685,0.922,0.9070009092089882,0.09299909079101176,Alto,4.0,0.75,4375.0,1709.0,0.39062857142857144,0.348136004378763
090140001069A,0.9313,0.9190804000519548,0.0809195999480452,Alto,4.0,0.75,1600.0,585.0,0.365625,0.3213888888888889
0901400010702,0.9583,0.9541498895960514,0.045850110403948596,Muy alto,5.0,1.0,3861.0,936.0,0.24242424242424243,0.18959712063160342
0901400010717,0.9472,0.9397324327834784,0.0602675672165216,Muy alto,5.0,1.0,1119.0,336.0,0.3002680965147453,0.2514745308310992
0901400010721,0.9618,0.9586959345369528,0.04130406546304721,Muy alto,5.0,1.0,4094.0,907.0,0.2215437225207621,0.1672605644743172
0901400010736,0.9568,0.9522015846213794,0.04779841537862062,Muy alto,5.0,1.0,4827.0,1184.0,0.24528692769836338,0.19265942610491593
0901400010740,0.9551,0.9499935056500843,0.050006494349915664,Muy alto,5.0,1.0,3289.0,910.0,0.2766798418972332,0.2262414247421744
0901400010755,0.963,0.9602545785166904,0.03974542148330962,Muy alto,5.0,1.0,4732.0,1001.0,0.21153846153846154,0.15655761862658413
090140001076A,0.9691,0.96817768541369,0.03182231458631002,Muy alto,5.0,1.0,3853.0,828.0,0.21489748248118348,0.16015087014845375
0901400010774,0.925,0.9108975191583323,0.08910248084166772,Alto,4.0,0.75,6846.0,2674.0,0.39059304703476483,0.3480980028050052
0901400010789,0.8989,0.8769970125990388,0.12300298740096116,Alto,4.0,0.75,2766.0,1410.0,0.5097613882863341,0.47557616708637734
0901400010793,0.9637,0.9611637875048707,0.03883621249512925,Muy alto,5.0,1.0,4186.0,973.0,0.23244147157190637,0.1789182331910968
0901400010806,0.9615,0.9583062735420185,0.04169372645798153,Muy alto,5.0,1.0,5102.0,1211.0,0.23735789886319092,0.1841774918107391
0901400010810,0.9727,0.972853617352903,0.02714638264709701,Muy alto,5.0,1.0,6571.0,1188.0,0.1807943996347588,0.12366971792346612
0901400010825,0.9832,0.9864917521756071,0.01350824782439286,Muy alto,5.0,1.0,256.0,40.0,0.15625,0.09741379310344829
090140001083A,0.9169,0.9003766722951033,0.09962332770489668,Alto,4.0,0.75,2853.0,1112.0,0.3897651594812478,0.3472123851615494
0901400010844,0.9486,0.9415508507598389,0.05844914924016109,Muy alto,5.0,1.0,5306.0,1475.0,0.27798718431963815,0.2276399305059118
0901400010859,0.9434,0.9347967268476425,0.06520327315235752,Muy alto,5.0,1.0,5543.0,1687.0,0.30434782608695654,0.2558387472930202
0901400010863,0.9366,0.9259644109624626,0.07403558903753737,Alto,4.0,0.75,7707.0,2663.0,0.3455300376281303,0.29989266860449804
0901400010878,0.9329,0.9211585920249382,0.07884140797506178,Alto,4.0,0.75,5482.0,1872.0,0.3414812112367749,0.29556151025788335
0901400010882,0.9573,0.9528510196129367,0.04714898038706328,Muy alto,5.0,1.0,3653.0,935.0,0.255954010402409,0.20407034369483756
0901400010897,0.9707,0.9702558773866735,0.029744122613326485,Muy alto,5.0,1.0,1566.0,315.0,0.20114942528735633,0.14544413616946317
090140001090A,0.9534,0.9477854266787894,0.0522145733212106,Muy alto,5.0,1.0,2478.0,674.0,0.27199354317998387,0.22122834197644253
0901400010914,0.976,0.9771398882971813,0.022860111702818653,Muy alto,5.0,1.0,2113.0,301.0,0.14245149077141506,0.08265308897846393
0901400010929,0.9642,0.961813222496428,0.03818677750357202,Muy alto,5.0,1.0,3470.0,716.0,0.20634005763688762,0.15099672065984301
0901400010933,0.9797,0.9819457072347058,0.018054292765294244,Muy alto,5.0,1.0,2912.0,348.0,0.11950549450549451,0.05810702707254433
0901400010948,0.9643,0.9619431094947396,0.0380568905052604,Muy alto,5.0,1.0,2831.0,591.0,0.20876015542211232,0.1535855762216619
0901400010952,0.9223,0.9073905702039226,0.09260942979607745,Alto,4.0,0.75,3726.0,1339.0,0.3593666129898014,0.31469409328257686
0901400010967,0.8623,0.829458371217041,0.17054162878295898,Alto,4.0,0.75,681.0,372.0,0.5462555066079295,0.5146150859959154
0901400010971,0.9643,0.9619431094947396,0.0380568905052604,Muy alto,5.0,1.0,3714.0,871.0,0.23451803984921918,0.18113960431380075
0901400010986,0.9536,0.9480452006754123,0.051954799324587686,Muy alto,5.0,1.0,5104.0,1303.0,0.2552899686520376,0.20335999711742878
0901400010990,0.9464,0.9386933367969866,0.06130666320301337,Muy alto,5.0,1.0,5499.0,1609.0,0.29259865430078197,0.24327028460068326
0901400011005,0.9452,0.937134692817249,0.06286530718275096,Muy alto,5.0,1.0,7390.0,2267.0,0.306765899864682,0.2584254377096522
090140001101A,0.9488,0.9418106247564618,0.05818937524353818,Muy alto,5.0,1.0,4190.0,1283.0,0.3062052505966587,0.25782569335857136
0901400011024,0.9398,0.9301207949084296,0.06987920509157042,Muy alto,5.0,1.0,4025.0,1362.0,0.3383850931677019,0.29224949430046887
0901500010019,0.8428,0.8041304065463046,0.19586959345369537,Medio,3.0,0.5,4217.0,2732.0,0.6478539245909414,0.6232981446198882
0901500010023,0.8479,0.8107546434601896,0.18924535653981045,Medio,3.0,0.5,4838.0,3052.0,0.6308391897478297,0.6050969416766055
0901500010038,0.842,0.8030913105598129,0.19690868944018713,Medio,3.0,0.5,2764.0,1793.0,0.6486975397973951,0.6242005866338418
0901500010042,0.8378,0.7976360566307312,0.20236394336926877,Medio,3.0,0.5,2869.0,1707.0,0.594980829557337,0.5667381134575038
0901500010057,0.7914,0.7373684894142096,0.2626315105857904,Medio,3.0,0.5,14.0,8.0,0.5714285714285714,0.541543513957307
0901500010061,0.9313,0.9190804000519548,0.0809195999480452,Alto,4.0,0.75,1207.0,419.0,0.3471416735708368,0.30161668682366916
0901500010076,0.8876,0.8623197817898427,0.1376802182101573,Alto,4.0,0.75,6492.0,3406.0,0.5246457178065311,0.4914984077072165
0901500010080,0.8567,0.8221846993115989,0.17781530068840112,Medio,3.0,0.5,7816.0,4550.0,0.5821392016376663,0.5530010156982239
0901500010095,0.8484,0.811404078451747,0.188595921548253,Medio,3.0,0.5,3621.0,2297.0,0.6343551505109086,0.6088580767151176
0901500010108,0.8336,0.7921808027016495,0.20781919729835052,Medio,3.0,0.5,3435.0,2249.0,0.6547307132459971,0.6306544641313501
0901500010112,0.8252,0.7812702948434862,0.2187297051565138,Medio,3.0,0.5,2209.0,1526.0,0.6908103214124038,0.6692499683461424
0901500010127,0.8175,0.7712689959735031,0.22873100402649693,Medio,3.0,0.5,8334.0,5567.0,0.667986561075114,0.6448346661002752
0901500010131,0.8349,0.7938693336796986,0.20613066632030141,Medio,3.0,0.5,2571.0,1779.0,0.691948658109685,0.6704676833112032
0901500010146,0.8576,0.8233536822964022,0.17664631770359784,Medio,3.0,0.5,1365.0,768.0,0.5626373626373626,0.5321392783461749
0901500010150,0.8174,0.7711391089751916,0.22886089102480844,Medio,3.0,0.5,1517.0,1048.0,0.6908371786420567,0.6692786983787825
0901500010165,0.8591,0.8253019872710741,0.17469801272892593,Medio,3.0,0.5,5145.0,2971.0,0.5774538386783284,0.5479889339424877
090150001017A,0.8437,0.8052993895311079,0.1947006104688921,Medio,3.0,0.5,5162.0,3354.0,0.6497481596280511,0.6253244680772102
0901500010184,0.816,0.7693206909988309,0.23067930900116906,Medio,3.0,0.5,6885.0,4837.0,0.7025417574437183,0.6817994585374948
0901500010199,0.9515,0.9453175737108716,0.05468242628912845,Muy alto,5.0,1.0,480.0,141.0,0.29375,0.2445019157088123
0901500010201,0.9398,0.9301207949084296,0.06987920509157042,Muy alto,5.0,1.0,1595.0,576.0,0.361128526645768,0.3165788683505687
0901500010216,0.9372,0.9267437329523315,0.07325626704766852,Alto,4.0,0.75,1246.0,454.0,0.36436597110754415,0.32004206564454535
0901500010220,0.9517,0.9455773477074945,0.054422652292505536,Muy alto,5.0,1.0,809.0,251.0,0.31025957972805934,0.2621627381612037
0901500010235,0.9269,0.91336537212625,0.08663462787374998,Alto,4.0,0.75,1239.0,473.0,0.3817594834543987,0.33864845892899664
090150001024A,0.9344,0.9231068969996103,0.07689310300038965,Alto,4.0,0.75,1040.0,393.0,0.3778846153846154,0.33450338933097556
0901500010254,0.9221,0.9071307962072996,0.09286920379270036,Alto,4.0,0.75,214.0,92.0,0.42990654205607476,0.3901528986285674
0901500010269,0.9258,0.9119366151448239,0.08806338485517606,Alto,4.0,0.75,1200.0,474.0,0.395,0.3528122605363985
0901500010273,0.9824,0.9854526561891155,0.014547343810884517,Muy alto,5.0,1.0,579.0,85.0,0.14680483592400692,0.0873100007279032
0901500010288,0.9696,0.9688271204052474,0.031172879594752567,Muy alto,5.0,1.0,231.0,59.0,0.2554112554112554,0.20348974142077594
0901500010292,0.8945,0.8712819846733341,0.12871801532666594,Alto,4.0,0.75,1383.0,771.0,0.5574837310195228,0.526626274715137
0901500010305,0.9292,0.9163527730874139,0.08364722691258608,Alto,4.0,0.75,1340.0,497.0,0.37089552238805973,0.32702693429404706
090150001031A,0.9355,0.9245356539810364,0.07546434601896357,Alto,4.0,0.75,1323.0,492.0,0.37188208616780044,0.3280822929427199
0901500010324,0.9487,0.9416807377581503,0.05831926224184969,Muy alto,5.0,1.0,668.0,178.0,0.26646706586826346,0.21531649344988185
0901500010339,0.7644,0.7022989998701129,0.2977010001298871,Bajo,2.0,0.25,4836.0,3883.0,0.8029363110008272,0.789194705101268
0901500010343,0.7108,0.6326795687751655,0.3673204312248345,Bajo,2.0,0.25,10769.0,9383.0,0.8712972420837589,0.8623225670106723
0901500010358,0.7107,0.6325496817768541,0.3674503182231459,Bajo,2.0,0.25,9744.0,8401.0,0.8621715927750411,0.852560569742496
0901500010362,0.9429,0.9341472918560851,0.06585270814391486,Muy alto,5.0,1.0,3329.0,1127.0,0.3385401021327726,0.2924153123198089
0901500010377,0.9346,0.9233666709962333,0.07663332900376674,Alto,4.0,0.75,1035.0,366.0,0.3536231884057971,0.3085501693597646
0901500010381,0.9333,0.9216781400181842,0.07832185998181584,Alto,4.0,0.75,1180.0,499.0,0.4228813559322034,0.38263783362556014
0901500010396,0.9475,0.9401220937784127,0.059877906221587285,Muy alto,5.0,1.0,428.0,145.0,0.338785046728972,0.2926773373437892
0901500010409,0.9481,0.9409014157682816,0.05909858423171843,Muy alto,5.0,1.0,1239.0,407.0,0.3284907183212268,0.2816651668784924
0901500010413,0.9364,0.9257046369658397,0.07429536303416029,Alto,4.0,0.75,205.0,79.0,0.3853658536585366,0.34250630782169894
0901500010428,0.9292,0.9163527730874139,0.08364722691258608,Alto,4.0,0.75,1531.0,630.0,0.4114957544088831,0.3704582936052114
0901500010432,0.8903,0.8658267307442524,0.13417326925574757,Alto,4.0,0.75,135.0,77.0,0.5703703703703704,0.5404115226337449
0901500010447,0.9033,0.8827120405247434,0.11728795947525661,Alto,4.0,0.75,1337.0,647.0,0.4839192221391174,0.4479319801580138
0901500010451,0.9444,0.9360955968307573,0.06390440316924273,Muy alto,5.0,1.0,573.0,199.0,0.3472949389179756,0.30178063963945895
0901500010466,0.8958,0.8729705156513833,0.12702948434861672,Alto,4.0,0.75,10687.0,4973.0,0.4653317114250959,0.42804832885014094
0901500010470,0.8756,0.8467333419924665,0.15326665800753347,Alto,4.0,0.75,6594.0,3486.0,0.5286624203821656,0.4957952021865925
0901500010485,0.9029,0.8821924925314976,0.11780750746850244,Alto,4.0,0.75,9489.0,4421.0,0.46590789335019495,0.4286646889784461
090150001049A,0.8109,0.762696454084946,0.23730354591505398,Medio,3.0,0.5,1707.0,1113.0,0.6520210896309314,0.6277558935822071
0901500010502,0.841,0.8017924405766982,0.19820755942330182,Medio,3.0,0.5,8767.0,5668.0,0.6465153416219915,0.6218662198500384
0901500010517,0.8468,0.8093258864787635,0.19067411352123653,Medio,3.0,0.5,8301.0,5282.0,0.6363088784483797,0.6109480416198759
0901500010521,0.8435,0.805039615534485,0.194960384465515,Medio,3.0,0.5,8537.0,5369.0,0.6289094529694272,0.6030326408776402
0901500010536,0.7626,0.6999610339005065,0.30003896609949354,Bajo,2.0,0.25,5157.0,3985.0,0.7727360868722125,0.7568885649606196
0901500010540,0.7055,0.6257955578646577,0.3742044421353423,Muy bajo,1.0,0.0,6686.0,5881.0,0.8795991624289561,0.8712033952113584
0901500010555,0.9216,0.9064813612157422,0.09351863878425781,Alto,4.0,0.75,4619.0,1826.0,0.39532366313054773,0.35315849327988097
090150001056A,0.8168,0.7703597869853227,0.2296402130146773,Medio,3.0,0.5,6856.0,4850.0,0.7074095682613769,0.6870067105692583
0901500010574,0.8245,0.7803610858553058,0.21963891414469416,Medio,3.0,0.5,10642.0,7139.0,0.6708325502725052,0.6478791112493619
0901500010589,0.7006,0.6194310949473957,0.3805689050526043,Muy bajo,1.0,0.0,5546.0,4887.0,0.8811756220699604,0.8728897842219653
0901500010593,0.9251,0.9110274061566437,0.08897259384335632,Alto,4.0,0.75,4525.0,1743.0,0.38519337016574584,0.3423217967443534
0901500010606,0.9166,0.8999870113001688,0.10001298869983122,Alto,4.0,0.75,4722.0,1975.0,0.4182549767047861,0.3776888486435873
0901500010610,0.8389,0.7990648136121573,0.2009351863878427,Medio,3.0,0.5,10207.0,6505.0,0.6373077299892231,0.6120165448773606
0901500010625,0.847,0.8095856604753864,0.19041433952461362,Medio,3.0,0.5,1465.0,940.0,0.6416382252559727,0.6166490133772704
090150001063A,0.7937,0.7403558903753733,0.2596441096246267,Medio,3.0,0.5,4120.0,2993.0,0.7264563106796117,0.7073816166350482
0901500010644,0.719,0.643330302636706,0.356669697363294,Bajo,2.0,0.25,8048.0,6754.0,0.8392147117296223,0.8280028640418028
0901500010659,0.6837,0.5974801922327574,0.4025198077672426,Muy bajo,1.0,0.0,4053.0,3613.0,0.8914384406612386,0.883868247634551
0901500010663,0.7208,0.6456682686063124,0.35433173139368757,Bajo,2.0,0.25,1821.0,1569.0,0.8616144975288303,0.8519646272415687
0901500010678,0.9208,0.9054422652292504,0.09455773477074958,Alto,4.0,0.75,9430.0,3732.0,0.39575821845174974,0.353623350926163
