cvegeo,grado_rezago_social,grado_rezago_num,indice_rezago_social,rezago_norm,area_km2,centroide_lon,centroide_lat
0900600010467,Alto,4,,0.75,0.1157009005504203,-99.09717173017374,19.395305059977566
0900600010471,Bajo,2,,0.25,0.10829433906603657,-99.09330628323781,19.394591854291
0900600010522,Bajo,2,,0.25,0.15186563492047303,-99.07231302787623,19.38918674756468
090060001058A,Bajo,2,,0.25,0.18207808733141267,-99.11521428475697,19.390082132445418
0900600010607,Bajo,2,,0.25,0.24998770924820496,-99.11048609872697,19.39219249660794
0900600010611,Bajo,2,,0.25,0.22540104953167756,-99.1062809587902,19.391519058280934
0900600010630,Bajo,2,,0.25,0.08221893739003715,-99.10174381325275,19.393206550574764
0900600010664,Muy bajo,1,,0.0,0.16622760632465977,-99.10327666594101,19.38819594960289
0900600010698,Bajo,2,,0.25,0.08833746826780885,-99.09645481076808,19.391615419428973
0900600010700,Bajo,2,,0.25,0.10621867492784257,-99.0957699130256,19.388144612603867
0900600010715,Bajo,2,,0.25,0.08785821060749131,-99.09474042218919,19.391518717547
090060001072A,Bajo,2,,0.25,0.07963288899333824,-99.09309436760287,19.39145238367577
0900600010787,Bajo,2,,0.25,0.23947875092886758,-99.1201277362286,19.389472529717132
0900600010791,Bajo,2,,0.25,0.08359180639719835,-99.11686063267031,19.38759640454762
0900600010823,Muy bajo,1,,0.0,0.15826784359508422,-99.10971831252311,19.386289460903384
0900600010838,Muy bajo,1,,0.0,0.1308141739315916,-99.10586485381631,19.38547863156399
0900600010842,Muy bajo,1,,0.0,0.10517347198975327,-99.10233346883595,19.384810816069933
0900600010880,Muy bajo,1,,0.0,0.2213960793156134,-99.12886731284809,19.383281888177535
0900600010895,Muy bajo,1,,0.0,0.2125648032370739,-99.12503419351076,19.382744248959316
0900600010908,Muy bajo,1,,0.0,0.07004994841754943,-99.12325648881476,19.38430103651739
0900600011111,Muy bajo,1,,0.0,0.1136032276971653,-99.12169117442953,19.396822527618255
0900600011126,Bajo,2,,0.25,0.1906927279928963,-99.11707855267109,19.39662713315388
0900600011130,Bajo,2,,0.25,0.148954821861958,-99.09820568916004,19.384664689920104
0900600011179,Bajo,2,,0.25,0.25131209937833565,-99.06642369286779,19.41086242547695
0900600011183,Muy bajo,1,,0.0,0.07089842373007764,-99.06685768023516,19.406936857288077
0900600011200,Muy bajo,1,,0.0,0.20409283384482557,-99.07125101534336,19.408761736413403
0900600010170,Bajo,2,,0.25,0.15031746437695673,-99.08052964807811,19.40123716839338
0900600010556,Bajo,2,,0.25,0.19779437174835485,-99.06481312239069,19.388301015583174
0900600010645,Bajo,2,,0.25,0.05986446783038708,-99.10261636002478,19.390500783731863
090060001065A,Bajo,2,,0.25,0.11403620421430143,-99.10074635513767,19.389850149935477
0900600010289,Muy bajo,1,,0.0,0.06189993124587014,-99.1150337149055,19.400026073451922
0900600010202,Bajo,2,,0.25,0.2988682323417516,-99.06434145801519,19.39869853916227
090060001026A,Bajo,2,,0.25,0.26362910637970255,-99.11986477058376,19.399367150457376
0900600010679,Bajo,2,,0.25,0.10101680139823838,-99.09838684653954,19.392055544977342
0900600010310,Bajo,2,,0.25,0.46701753147804137,-99.07961459444347,19.395743354006765
0900600010325,Bajo,2,,0.25,0.33933410090554716,-99.0739537221126,19.39765416499033
0900600010382,Bajo,2,,0.25,0.18749148977980964,-99.12795697033839,19.394279696632136
0900600010397,Bajo,2,,0.25,0.35528440173207515,-99.12470964636842,19.393561963606164
0900600010575,Bajo,2,,0.25,0.3446817897637753,-99.11849173881384,19.393567743305816
0900600010594,Bajo,2,,0.25,0.11077456954006124,-99.11167770661292,19.39003297649552
0900600010753,Muy bajo,1,,0.0,0.1432435594409293,-99.12832679066892,19.388274678781862
0900600010768,Bajo,2,,0.25,0.10781656006736236,-99.12618281899428,19.387740710338278
0900600010772,Muy bajo,1,,0.0,0.13417854424798947,-99.12396135361487,19.388032472482898
0900600011164,Bajo,2,,0.25,0.10101845503170923,-99.09935134756655,19.381934719675165
0900600011041,Bajo,2,,0.25,0.12417573411241214,-99.11344696633546,19.386844853795683
0900600011094,Muy bajo,1,,0.0,0.30550321102198974,-99.09614133389563,19.399776266994753
0900600011107,Bajo,2,,0.25,0.36022591449762276,-99.09168674782511,19.39774870489338
0900600010293,Bajo,2,,0.25,0.5266527423313125,-99.1101566640157,19.401025388696855
0900600010429,Bajo,2,,0.25,0.09782750417437981,-99.10904484044589,19.395883644866675
0900600010448,Bajo,2,,0.25,0.0884654540493244,-99.10410831722098,19.395441817682006
0900600010433,Bajo,2,,0.25,0.10585216644957711,-99.10651398774021,19.395661268425492
0900600010486,Bajo,2,,0.25,0.11311111848831448,-99.08867233209946,19.3929470332024
0900600010734,Bajo,2,,0.25,0.11667482656834982,-99.09142925533313,19.390746592821564
090060001019A,Bajo,2,,0.25,0.1967682103765545,-99.06945456410048,19.402372492037955
090060001033A,Bajo,2,,0.25,0.23091094351600502,-99.06940903103173,19.39886960412795
0900200010148,Muy bajo,1,,0.0,0.5659062186789177,-99.20999103139837,19.498004151316092
0900200010190,Bajo,2,,0.25,0.44161943685859967,-99.19254641190201,19.494634107855347
0900200010932,Muy bajo,1,,0.0,0.6626103090863071,-99.18368706266297,19.506164123245814
0900200010237,Bajo,2,,0.25,0.560018919375444,-99.21180430521754,19.491335256525332
0900200010595,Bajo,2,,0.25,0.21066831171519404,-99.21643545745759,19.48226097714933
0900200010608,Bajo,2,,0.25,0.17620523710164335,-99.21447538581033,19.477458819556787
0900200010612,Bajo,2,,0.25,0.16661522604034185,-99.21741053367015,19.478869289795387
0900200010627,Bajo,2,,0.25,0.19443378241828874,-99.21823939361185,19.475981814038377
0900200011038,Bajo,2,,0.25,0.3356946456332846,-99.2114208183307,19.47579452735137
0900200011076,Muy alto,5,,1.0,0.36290208294714427,-99.2099513263304,19.486591182467773
0900200011080,Muy bajo,1,,0.0,0.20905380712090377,-99.21448702792605,19.48524550317577
0900200011165,Medio,3,,0.5,1.6759284814779187,-99.16518129445623,19.501634357361546
0900200011042,Bajo,2,,0.25,0.3147895233360111,-99.20695883119247,19.474478638375174
0900200010665,Bajo,2,,0.25,0.4319084378387265,-99.19313485836902,19.474242147202744
0900200010010,Muy bajo,1,,0.0,0.16338780046413545,-99.2059656266157,19.513011550943734
0900200010025,Bajo,2,,0.25,0.19089224143139918,-99.2006094713045,19.512498302932425
090020001003A,Bajo,2,,0.25,0.18539173637770598,-99.20789885218187,19.50996587185401
0900200011150,Muy bajo,1,,0.0,0.19558796690517413,-99.17489537111192,19.50329502345693
0900200011023,Muy bajo,1,,0.0,0.6712414940973264,-99.1944313571662,19.480576570214104
0900200010684,Muy bajo,1,,0.0,0.3930080130472844,-99.18741048703474,19.468308611346067
0900200010044,Bajo,2,,0.25,0.21388441146428325,-99.20297035070001,19.509742204585812
090020001081A,Muy bajo,1,,0.0,0.19138971901516422,-99.18181438578326,19.46087741547779
090020001010A,Muy bajo,1,,0.0,0.13499158566668626,-99.20258262102234,19.506392232120568
0900200010167,Bajo,2,,0.25,0.17269043604874995,-99.20068189045556,19.49945841155198
0900200010097,Muy bajo,1,,0.0,0.17132663421041686,-99.20694701260831,19.50679722297525
0900200010114,Bajo,2,,0.25,0.6770470759057716,-99.18714524777153,19.50003932206194
0900200010186,Muy bajo,1,,0.0,0.44937081839277787,-99.19554340483637,19.497942795690275
0900200010260,Bajo,2,,0.25,0.17706824738527846,-99.19823021380336,19.492395292511784
0900200010415,Muy bajo,1,,0.0,0.2608689828294859,-99.1489621741881,19.47597766124205
0900200010472,Muy bajo,1,,0.0,0.35716852648332703,-99.186827740262,19.475954372088594
0900200010542,Muy bajo,1,,0.0,0.4010634644508939,-99.16062991410043,19.469107309376234
0900200010580,Bajo,2,,0.25,0.2112209135229632,-99.14639827757169,19.469759936298775
0900200010650,Bajo,2,,0.25,0.44966877064424926,-99.20054388090408,19.475270099564813
090020001067A,Muy bajo,1,,0.0,0.39617787820780725,-99.18468731790226,19.47216728950681
0900200010769,Muy bajo,1,,0.0,0.5421462006898886,-99.15544737337262,19.466678335418354
0900200010788,Bajo,2,,0.25,0.23624728055449618,-99.14655849851546,19.46586253562681
0900200010792,Muy bajo,1,,0.0,0.3120557351560224,-99.18643914889931,19.463334926014895
0900200010824,Muy bajo,1,,0.0,0.44497502749236695,-99.17386489808074,19.460266414182986
0900200010858,Bajo,2,,0.25,0.24243183374858293,-99.16310868650741,19.46064241556085
0900200011057,Muy bajo,1,,0.0,0.21177482306026119,-99.16779715773289,19.465541590695473
0900200011061,Muy bajo,1,,0.0,0.05486622092091213,-99.16433178009524,19.46317592973273
090020001117A,Muy bajo,1,,0.0,0.07157681659327315,-99.20928291418215,19.50631202512415
0900200010843,Muy bajo,1,,0.0,0.26602320974200083,-99.1676468048979,19.459882003503456
0900200010966,Muy bajo,1,,0.0,0.23655457421917794,-99.2094865987298,19.503563430396092
0900200010379,Bajo,2,,0.25,0.22675858185502365,-99.16015821192909,19.476293242980233
0900200010398,Bajo,2,,0.25,0.19108307162267016,-99.15638640738786,19.475343147748358
0900200010275,Bajo,2,,0.25,0.2678916790821321,-99.19807895513206,19.48864706555988
090020001028A,Muy bajo,1,,0.0,0.26749514780705735,-99.19157936024283,19.489789596892912
0900200010294,Muy bajo,1,,0.0,0.2731195782876282,-99.19302810334283,19.48610406025559
0900200010307,Bajo,2,,0.25,0.21892129740437205,-99.18772406631416,19.48825128828558
0900200010311,Bajo,2,,0.25,0.34722861439171954,-99.18461555353375,19.483542540136135
0900200010326,Muy bajo,1,,0.0,0.2345816845351659,-99.18112524567694,19.486544909497596
0900200010330,Bajo,2,,0.25,0.39263879102466415,-99.17672154810808,19.487215268471566
0900200010345,Bajo,2,,0.25,0.3378732114330081,-99.17722386850447,19.481520882877284
090020001035A,Muy bajo,1,,0.0,1.3752632804227536,-99.1707857953555,19.481138338978308
0900200010468,Muy bajo,1,,0.0,0.3111166573688201,-99.18794448562831,19.482506793030044
0900200010487,Bajo,2,,0.25,0.2115610750557614,-99.18228572525648,19.48031972452147
0900200010491,Muy bajo,1,,0.0,0.32832712860694957,-99.17938478372048,19.477110078424573
0900200010504,Muy bajo,1,,0.0,0.31506276840956854,-99.17789124704696,19.47291598724707
0900200010519,Muy bajo,1,,0.0,0.2389940336647661,-99.17353027563824,19.471269650025747
0900200011127,Muy bajo,1,,0.0,0.13219781988713436,-99.19273182970443,19.50655709694844
0900200010171,Muy bajo,1,,0.0,0.11279462477828767,-99.20103443908363,19.495181240339708
0900200010364,Bajo,2,,0.25,0.14951302546820686,-99.16330117894204,19.475186993861882
0900200010383,Bajo,2,,0.25,0.17315590619642912,-99.15550588876914,19.478810089812526
0900200010561,Bajo,2,,0.25,0.14868402105852283,-99.15171342507377,19.4707302576473
0900200010576,Bajo,2,,0.25,0.14570685897972546,-99.149151311956,19.47079494459015
0900200010947,Muy bajo,1,,0.0,0.11303982825437549,-99.18623643901493,19.505189246456307
0900200010896,Muy bajo,1,,0.0,0.05308343112805695,-99.17293116991445,19.472918051497423
0900200011184,Muy bajo,1,,0.0,0.04837295256968873,-99.2060785152964,19.50238837720638
0900200010256,Muy bajo,1,,0.0,0.2637802869198121,-99.20487724045374,19.48835018104799
0900200010129,Muy bajo,1,,0.0,0.747273267900439,-99.17832332075145,19.498537215696782
0900200010133,Bajo,2,,0.25,0.3042831346676821,-99.18075101637453,19.495274982687437
0900200010203,Bajo,2,,0.25,0.2241124846976086,-99.18463646439173,19.493887692466508
0900200010218,Bajo,2,,0.25,0.16806779251590606,-99.18606796236675,19.491207078976196
0900200010222,Bajo,2,,0.25,0.3173814288684651,-99.17838365063815,19.491328657600945
0900200010400,Bajo,2,,0.25,0.2044987827018831,-99.15234791774166,19.47575126448098
0900200010434,Muy bajo,1,,0.0,0.28487269812086446,-99.19998141732034,19.48508935399758
0900200010449,Muy bajo,1,,0.0,0.23056680145686392,-99.20192843062313,19.48051604231646
0900200010557,Bajo,2,,0.25,0.20664785160071597,-99.15536633800882,19.471714465424384
0900200010631,Muy bajo,1,,0.0,0.43723098277830263,-99.20855412581436,19.48008507682226
0900200010699,Muy bajo,1,,0.0,0.25549386195137025,-99.18036771670873,19.468570181421097
0900200010701,Muy bajo,1,,0.0,0.21786525015287567,-99.18025101635254,19.465454526167996
0900200010716,Muy bajo,1,,0.0,0.3305902414392864,-99.1745040415307,19.46602575001394
0900200010720,Muy bajo,1,,0.0,0.23820264065239563,-99.16843313632353,19.468320812422412
090020001074A,Bajo,2,,0.25,0.1750645783247716,-99.16481599188458,19.469803824217337
0900200010754,Bajo,2,,0.25,0.10014835937421376,-99.1627859266774,19.46641000577959
0900200010773,Bajo,2,,0.25,0.1296256706216141,-99.15026543332539,19.465308913364545
0900200010805,Muy bajo,1,,0.0,0.15562244967961306,-99.18046000479437,19.4631008591163
0900200010839,Muy bajo,1,,0.0,0.22192096366343128,-99.16933203082559,19.463706624249788
0900200010909,Muy bajo,1,,0.0,0.07404818869473402,-99.17083105514254,19.472871077667087
0900200010985,Muy bajo,1,,0.0,0.09282438563077781,-99.20244237061883,19.496687890883884
0900200011004,Bajo,2,,0.25,0.32887508488989814,-99.20437012405874,19.49202435450415
0900200011019,Muy bajo,1,,0.0,0.07700313549589534,-99.19936317214604,19.481458333380022
0900200011095,Muy bajo,1,,0.0,0.2729152232185185,-99.20757296209366,19.483224376077498
0900200010970,Muy bajo,1,,0.0,0.21971874135194874,-99.20468537486174,19.49844647684183
090020001099A,Muy bajo,1,,0.0,0.06398456087543267,-99.2054575369974,19.49448444695051
0900200011131,Muy bajo,1,,0.0,0.08124175011763425,-99.1666467656945,19.47310446581383
0900200011146,Muy bajo,1,,0.0,0.07316130592996269,-99.16680212662186,19.471848461749133
0900200010877,Bajo,2,,0.25,2.026188401146221,-99.16235727104323,19.49272296247295
0900200010881,Bajo,2,,0.25,1.9170348031256574,-99.16053257958875,19.48370863269175
0900200010928,Bajo,2,,0.25,0.989031691669822,-99.19770413903304,19.50425852934341
0900200010913,Muy bajo,1,,0.0,0.13591413645485284,-99.19421196224249,19.51079012883741
0900200011112,Muy bajo,1,,0.0,0.15298267759882825,-99.19531073600457,19.50864658081811
0901700010070,Bajo,2,,0.25,0.23904504542256788,-99.10064382900482,19.447795116638755
0901700010865,Bajo,2,,0.25,0.19130891987720164,-99.057283002032,19.426024713859906
0901700011045,Muy bajo,1,,0.0,0.19322935024411764,-99.12615955152617,19.416028530923267
0901700010210,Medio,3,,0.5,0.3286035765489623,-99.12338699283525,19.446941312742226
0901700011308,Bajo,2,,0.25,0.1785051799089899,-99.07988928575493,19.40857079977604
0901700010831,Bajo,2,,0.25,0.20400424268060957,-99.05550850381695,19.428698114450743
0901700011191,Bajo,2,,0.25,0.1364156780671615,-99.09414865448687,19.41246479467097
0901700011219,Bajo,2,,0.25,0.12567053330468378,-99.09262047326459,19.41229149228515
0901700011223,Bajo,2,,0.25,0.20525208445521503,-99.09054980692753,19.41259179313486
0901700010367,Bajo,2,,0.25,0.16476739457620862,-99.12235097636864,19.439192356513356
0901700010047,Bajo,2,,0.25,0.3185111210916564,-99.11258739291776,19.451884461247435
0901700010051,Bajo,2,,0.25,0.18158165780099225,-99.1062069880615,19.450497979100177
0901700010032,Muy bajo,1,,0.0,0.4428916145482054,-99.11992219833144,19.453084279430115
090170001048A,Bajo,2,,0.25,0.19534192557176155,-99.12166277155589,19.433079739358707
0901700010687,Bajo,2,,0.25,0.1399899583143501,-99.12449724607585,19.425440051709103
0901700010085,Bajo,2,,0.25,0.16363156970077983,-99.0949494933485,19.450009969408693
0901700010102,Bajo,2,,0.25,0.14176560537878105,-99.090895309418,19.44815508776257
0901700010117,Bajo,2,,0.25,0.15114181900210166,-99.09107919051847,19.445955086359135
0901700010121,Bajo,2,,0.25,0.3032583692326995,-99.0832340784152,19.444182122996114
0901700010155,Bajo,2,,0.25,0.14108738294525677,-99.12129463074486,19.44984761454953
0901700010329,Bajo,2,,0.25,0.18518698925480165,-99.0898592920167,19.442332978875392
0901700010884,Bajo,2,,0.25,0.3356386631287348,-99.06356661185333,19.422035542503544
0901700010899,Bajo,2,,0.25,0.22395859138376206,-99.12461975910894,19.420605031259264
0901700011030,Bajo,2,,0.25,0.32242910950901493,-99.07281236544829,19.41825673104838
0901700011242,Bajo,2,,0.25,0.20784175729898532,-99.08866564161353,19.411293992505776
0901700011261,Bajo,2,,0.25,0.17883978561930192,-99.08610031140725,19.410584454652636
0901700011276,Bajo,2,,0.25,0.17348935023116893,-99.08345153369005,19.409592731411497
0901700011312,Muy bajo,1,,0.0,0.1513511373237133,-99.12615626613211,19.411529188800976
0901700011399,Muy bajo,1,,0.0,0.2225228808340246,-99.1239698947648,19.406875579608624
0901700011416,Bajo,2,,0.25,0.39833107337236934,-99.11678842276329,19.407811550690795
090170001144A,Muy bajo,1,,0.0,0.1582607530106592,-99.10966897324975,19.407468201823658
0901700011454,Muy bajo,1,,0.0,0.07454272199504695,-99.10019522537793,19.410260088818884
0901700010206,Bajo,2,,0.25,0.13020285218118216,-99.10497689734068,19.44592708146729
0901700011149,Muy bajo,1,,0.0,0.09030331116504038,-99.10023122019291,19.415371967913764
0901700011204,Bajo,2,,0.25,0.17284898126099713,-99.08962144912195,19.418212807303156
0901700011238,Bajo,2,,0.25,0.21871852764607463,-99.08544961657434,19.417007082689466
0901700011098,Muy bajo,1,,0.0,0.04360487435728297,-99.10890938273418,19.415730416418754
0901700011420,Bajo,2,,0.25,0.07739975394620405,-99.11207807276239,19.409930095435474
0901700010189,Bajo,2,,0.25,0.08961257637807728,-99.10989384928874,19.447126754898644
0901700010193,Bajo,2,,0.25,0.09864130129996714,-99.10769945975687,19.446370957118113
0901700010475,Bajo,2,,0.25,0.15127456957454222,-99.08422157014377,19.436891234998473
0901700010526,Muy bajo,1,,0.0,0.22393229912636828,-99.10893253438951,19.43096919498424
0901700010530,Bajo,2,,0.25,0.10970299472668958,-99.10645467059696,19.42978865869839
0901700010278,Bajo,2,,0.25,0.09038764588891118,-99.10906471443838,19.442378620924206
0901700010244,Bajo,2,,0.25,0.26877186070096676,-99.11527179001305,19.444188816933565
0901700010259,Bajo,2,,0.25,0.09636990805020162,-99.11192242840139,19.443133104669432
0901700010282,Bajo,2,,0.25,0.17347512439183105,-99.1064720956033,19.442163943533306
0901700010297,Bajo,2,,0.25,0.17245683136540096,-99.10257692064997,19.443382483893306
090170001030A,Bajo,2,,0.25,0.2394056771051828,-99.09794796828294,19.442911088160706
0901700010314,Bajo,2,,0.25,0.18326212869666847,-99.09302205413404,19.443565564778293
0901700010333,Bajo,2,,0.25,0.18442359145502119,-99.08722895311563,19.441083699585985
0901700010615,Muy bajo,1,,0.0,0.12333513253258474,-99.10983463443488,19.4251828643295
0901700010371,Bajo,2,,0.25,0.24423467505691324,-99.11698293641402,19.439748017582673
0901700010386,Bajo,2,,0.25,0.0819159836919677,-99.110612587063,19.439801913691173
0901700010390,Bajo,2,,0.25,0.20616646337423572,-99.1182488971533,19.43844944739353
0901700010403,Bajo,2,,0.25,0.26513746151425144,-99.11253061586237,19.436515995402583
0901700010653,Bajo,2,,0.25,0.19835597423432988,-99.09931228670996,19.430394949526146
0901700010418,Bajo,2,,0.25,0.2388111992718092,-99.10846751488396,19.436939712429233
0901700010422,Bajo,2,,0.25,0.25873148374991656,-99.10395055876292,19.43864475461938
0901700010437,Bajo,2,,0.25,0.18511866514444528,-99.09888578185979,19.439820291778865
0901700010441,Muy bajo,1,,0.0,0.3751361621407074,-99.09950545805229,19.437177118439077
0901700010545,Bajo,2,,0.25,0.1786459547113578,-99.10384836985278,19.43250674852693
090170001055A,Bajo,2,,0.25,0.29159935683038063,-99.0985059348875,19.433776986175864
0901700010564,Bajo,2,,0.25,0.27502178361903545,-99.0907114041423,19.434641085003808
0901700010579,Medio,3,,0.5,0.1370070552352212,-99.12372445167395,19.430912001259262
0901700010583,Bajo,2,,0.25,0.18217349933371887,-99.12136891712498,19.42794962686122
0901700010598,Muy alto,5,,1.0,0.47785123009062686,-99.11638529073748,19.427867401758434
090170001062A,Bajo,2,,0.25,0.12039587723663983,-99.1071473462535,19.42718289971109
0901700010649,Bajo,2,,0.25,0.21370530051821296,-99.1014300461651,19.428153705151146
0901700010668,Bajo,2,,0.25,0.20030471015117096,-99.0946751766066,19.428066178318744
0901700010672,Bajo,2,,0.25,0.22266900220164512,-99.09299680714878,19.431141156117583
0901700010691,Bajo,2,,0.25,0.12554999693644622,-99.12191595931799,19.424046318277988
0901700010780,Bajo,2,,0.25,0.24779614209147272,-99.0972545700166,19.42516939612082
0901700010808,Bajo,2,,0.25,0.15654342096264412,-99.06960002633296,19.428389085971517
0901700010812,Bajo,2,,0.25,0.17210371942623257,-99.06602847195755,19.4270868406809
0901700011079,Muy bajo,1,,0.0,0.1559214559401638,-99.11398420651204,19.41445688919002
0901700011083,Muy bajo,1,,0.0,0.07867814900211949,-99.11020342374336,19.415776219256866
0901700011346,Muy bajo,1,,0.0,0.0885237257389657,-99.11079628483817,19.41252412603662
0901700011350,Muy bajo,1,,0.0,0.07117184081368143,-99.10738186702555,19.41392190959439
0901700011365,Muy bajo,1,,0.0,0.09711878760748323,-99.10580023979159,19.412129188768613
090170001137A,Muy bajo,1,,0.0,0.12882755328348997,-99.10277897583431,19.4131879213467
0901700011384,Muy bajo,1,,0.0,0.09411232213327662,-99.09931784242056,19.41229735977973
090170001151A,Muy bajo,1,,0.0,0.08744737394835189,-99.06146277851295,19.426225018511182
0901700011524,Bajo,2,,0.25,0.22193229073759388,-99.06162466241983,19.424633277477984
0901700010494,Bajo,2,,0.25,0.1871633161600045,-99.11841955397556,19.435458259803887
0901700010742,Muy bajo,1,,0.0,0.07071692133007465,-99.11109597947916,19.421750318415672
0901700011011,Bajo,2,,0.25,0.1714594100423283,-99.08901225594352,19.421807904280733
0901700011401,Bajo,2,,0.25,0.20652658859001988,-99.11892448298926,19.410125248860474
0901700010600,Muy bajo,1,,0.0,0.06394981312393433,-99.11249650892248,19.425709088569203
0901700010456,Bajo,2,,0.25,0.13202981748910986,-99.09560561625433,19.43598097962073
0901700010901,Bajo,2,,0.25,0.08928511856419649,-99.12184420481204,19.419715316644687
0901700010460,Bajo,2,,0.25,0.24955324717282998,-99.0902763332409,19.438108135999514
0901700010263,Bajo,2,,0.25,0.08045702355433304,-99.1105082273831,19.442839496615377
0901700010066,Bajo,2,,0.25,0.11713426283782248,-99.10670954924167,19.448795326615954
090170001009A,Bajo,2,,0.25,0.20705346774761543,-99.09651510638831,19.446818332482405
090170001016A,Bajo,2,,0.25,0.10780201960580155,-99.11491776175154,19.44930340332344
0901700010174,Bajo,2,,0.25,0.10668726108085164,-99.11509650504478,19.448233881298595
0901700010225,Bajo,2,,0.25,0.193515569334285,-99.119293395657,19.44417650958106
090170001023A,Bajo,2,,0.25,0.15726355735999262,-99.11581245511228,19.447003662210847
0901700010846,Bajo,2,,0.25,0.16495395826942771,-99.06972362006309,19.42586529381743
090170001087A,Bajo,2,,0.25,0.21369329359705233,-99.07116054863812,19.423591149187924
0901700010916,Muy bajo,1,,0.0,0.09202619558225117,-99.11913440342414,19.417822698278265
0901700010920,Muy bajo,1,,0.0,0.1239066493866846,-99.11372977844358,19.418536270916366
0901700010935,Muy bajo,1,,0.0,0.11088074144022929,-99.11160315329403,19.41663932966326
090170001094A,Muy bajo,1,,0.0,0.041692327415192514,-99.1091232967956,19.418576839910035
090170001105A,Bajo,2,,0.25,0.15708173446432394,-99.1229804355828,19.415721704826527
0901700011064,Muy bajo,1,,0.0,0.21690600996197476,-99.11835401845,19.415524882812864
0901700011257,Muy bajo,1,,0.0,0.39690250530442134,-99.08172505389494,19.416013183600654
0901700011280,Bajo,2,,0.25,0.19987316176584494,-99.07844778760942,19.41457813920435
0901700011327,Muy bajo,1,,0.0,0.162971440828398,-99.12331026776398,19.41111535466616
0901700011331,Bajo,2,,0.25,0.1781075799605965,-99.11825245591447,19.41276739258285
0901700011295,Bajo,2,,0.25,0.2148513093821879,-99.07679880872189,19.412598918971007
0901700011026,Bajo,2,,0.25,0.17370328361250556,-99.08569789059783,19.419924949006
0901700011488,Bajo,2,,0.25,0.02299194205839256,-99.06040062310336,19.42842156817664
0901700011492,Medio,3,,0.5,0.025657704831083407,-99.05948821009376,19.427137488023742
0901700010954,Muy bajo,1,,0.0,0.07222225585053499,-99.10805336898612,19.420662399636456
0901700010757,Muy bajo,1,,0.0,0.06399540621562559,-99.1096238323979,19.421300463598786
090170001112A,Muy bajo,1,,0.0,0.04653448308351951,-99.10291569101899,19.418702928468072
0901700011134,Muy bajo,1,,0.0,0.08352702147496924,-99.1004816968443,19.418078292052552
0901700011115,Muy bajo,1,,0.0,0.1543717927434978,-99.10377784282647,19.4165161988339
0901700011153,Muy bajo,1,,0.0,0.09518509790397628,-99.09802180379297,19.419279498335165
0901700010634,Bajo,2,,0.25,0.24103207423104211,-99.10314141878845,19.425311602120413
0901700011172,Bajo,2,,0.25,0.12182165903837447,-99.09544459907296,19.4151051752678
0901700010992,Muy bajo,1,,0.0,0.06480821585162605,-99.10026844209955,19.420359018314297
0901700011100,Muy bajo,1,,0.0,0.11783860218722554,-99.1066885845073,19.416136414636686
0901700011187,Bajo,2,,0.25,0.1512223490598823,-99.09421448691668,19.41440782835323
0901700010988,Muy bajo,1,,0.0,0.07008653487905446,-99.10222750124835,19.42124376527883
0901700010969,Muy bajo,1,,0.0,0.051352278672410455,-99.10645826234487,19.420090155232547
0901700010973,Muy bajo,1,,0.0,0.06885343591092953,-99.10471634908677,19.419494533366635
0901700011007,Muy bajo,1,,0.0,0.14724421200757806,-99.09712906285762,19.4222318100657
0901700010507,Bajo,2,,0.25,0.1240056827711412,-99.11826427947872,19.433038181850378
0901700010761,Muy bajo,1,,0.0,0.08041591316005137,-99.10753173695666,19.42365003366503
0901700010795,Bajo,2,,0.25,0.26612936020130445,-99.0931762504278,19.421822842800307
0901700011168,Bajo,2,,0.25,0.21348376275867942,-99.09688183300234,19.415815094995978
0901700010827,Bajo,2,,0.25,1.0945895804100816,-99.0547574167771,19.43500937997415
0901700011505,Muy bajo,1,,0.0,0.07845481872748723,-99.0609284726364,19.427037623319375
0901700011469,Bajo,2,,0.25,0.02286239464792524,-99.06227176191275,19.429760779645537
0901700011473,Bajo,2,,0.25,0.019228136210802164,-99.06142468073128,19.429493128449923
0901700010013,Bajo,2,,0.25,0.17460860984280704,-99.12117481213727,19.457517268832085
0901700010028,Bajo,2,,0.25,0.17048983608589993,-99.11708059629866,19.455995240052253
0901700010723,Muy bajo,1,,0.0,0.07786622433863251,-99.11311755206769,19.423354339336033
0901700010738,Muy bajo,1,,0.0,0.06117751404662743,-99.1132918969309,19.421216343317962
0901700010719,Muy bajo,1,,0.0,0.12114272393018587,-99.11583188028264,19.420556807254325
0901700010348,Bajo,2,,0.25,0.24292773657290045,-99.08300611694277,19.440259181921842
0901700010352,Bajo,2,,0.25,0.15436612203302025,-99.0789418101772,19.440364427640528
0901700010776,Muy bajo,1,,0.0,0.13317909590227123,-99.10465430521883,19.42280383998973
0901100011323,Muy bajo,1,,0.0,0.027883902297656887,-99.0511074603244,19.28045864197359
0901100011446,Bajo,2,,0.25,0.2429006956130418,-99.03341596825439,19.28500753787537
090110001108A,Muy bajo,1,,0.0,0.15933765568088423,-99.05396054973608,19.28004380504968
0901100010132,Bajo,2,,0.25,1.516705647856614,-99.02059275347088,19.28973280126836
0901100010452,Bajo,2,,0.25,0.7878051907332643,-98.99820285676023,19.268903050651733
0901100010594,Medio,3,,0.5,0.2691085388218628,-99.04263196045437,19.31093794440627
0901100011111,Bajo,2,,0.25,0.262279543152499,-99.03722104288354,19.30846569028765
